login_id,registration_date_id,registration_channel,registration_country,payer,dau,sessions_count,playtime,last_login_day,days_active_last_7_days,cohort_size,elo_rating,arena_level,gold,runes_stash_class1_tier1,runes_stash_class2_tier1,runes_stash_class3_tier1,runes_stash_tier2,spell_runes_stash,hero_dust,item_dust,gold_gained_total,gold_bought_total,gold_spent_total,runes_gained_total_class1_tier1,runes_gained_total_class2_tier1,runes_gained_total_class3_tier1,runes_gained_total_tier_2,spell_runes_gained_total,runes_spent_class1_tier1,runes_spent_class2_tier1,runes_spent_class3_tier1,runes_spent_total_tier2,spell_runes_spent_total,hero_dust_spent_total,hero_dust_gained_total,tokens,tokens_gained_total,enter_queue_count,battles_played,battles_won,battles_played_total,battles_won_total,heroes_unlocked,heroes_level,hero_shards,minion_upgrades,free_chests_opened_total,silver_chests_opened_total,golden_chests_opened_total,magical_chests_opened_total,victory_chests_opened_total,pvp_event_small_chest_small,pvp_event_small_chest_medium,pvp_event_small_chest_large,pvp_event_big_chest_small,pvp_event_big_chest_medium,pvp_event_big_chest_large,cards_gained_total,minion_cards_gained_common_total,minion_cards_gained_rare_total,minion_cards_gained_epic_total,minion_cards_gained_legendary_total,spell_cards_gained_common_total,spell_cards_gained_rare_total,spell_cards_gained_epic_total,spell_cards_gained_legendary_total,campaign_tickets,max_campaign_level,equipment_bonus,campaign_battles,campaign_battles_total,event_battles,event_battles_total,event_tokens,group_points,lives_spent,milestone_points,date_id,group,allowed_notifications,date_id_notif,notif_exposed,allowed,retained_d1,retained_d7,retained_d14
1489,3,Organic,Brazil,False,1,1,409,3,1,1,10,0,100,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0.0,1,1,0,0,5,0,0,0,3,group2_odd,,,False,0,False,False,False
1490,3,Organic,France,False,1,1,117,3,1,1,10,0,155,0,0,0,0,0,0,10,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,5,0,0,0,3,group1_even,False,3.0,True,0,False,False,False
1491,3,Organic,United States,False,1,9,4954,3,1,1,60,1,385,1,3,1,2,3,5,10,285,0,0,22,24,22,2,3,21,21,21,0,0,0,5,130,130,10,10,9,10,9,1,1,4,12,1,1,0,0,1,0,0,0,0,0,0,12,7,3,1,0,0,1,0,0,3,0,0.0,6,6,0,0,40,0,0,0,3,group2_odd,False,3.0,True,0,True,True,True
1492,3,Paid,United States,False,1,1,823,3,1,1,0,0,203,1,1,2,0,0,0,10,103,0,0,1,1,2,0,0,0,0,0,0,0,0,0,5,5,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0.0,3,3,0,0,5,0,0,0,3,group1_even,False,3.0,True,0,False,False,False
1493,3,Organic,Japan,False,1,4,2687,3,1,1,30,1,395,1,20,1,2,3,0,10,295,0,0,38,50,15,2,3,37,30,14,0,0,0,0,130,130,9,8,7,8,7,1,1,4,16,3,1,0,0,1,0,0,0,0,0,0,14,10,2,1,0,0,1,0,0,3,0,0.0,2,2,0,0,40,0,0,0,3,group2_odd,True,3.0,True,1,True,False,True
1494,3,Organic,Italy,False,1,2,2283,3,1,1,25,1,331,0,3,5,1,4,0,10,231,0,0,12,7,26,1,4,12,4,21,0,0,0,0,90,90,6,6,6,6,6,1,1,4,8,2,0,0,0,0,0,0,0,0,0,0,8,5,2,0,0,0,1,0,0,0,1,0.0,3,3,0,0,15,0,0,0,3,group1_even,False,3.0,True,0,False,False,False
1495,3,Organic,Brazil,False,1,1,843,3,1,1,0,0,195,2,0,0,0,2,5,10,95,0,0,2,4,0,0,2,0,4,0,0,0,0,5,20,20,2,2,2,2,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,1,1,0.0,2,2,0,0,10,0,0,0,3,group2_odd,,,False,0,False,False,False
1496,3,Organic,Germany,False,1,2,1788,3,1,1,0,0,202,0,2,2,0,0,5,10,102,0,0,4,2,2,0,0,4,0,0,0,0,0,5,90,90,3,3,3,3,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,1,0,0,2,0,0.0,2,2,0,0,15,0,0,0,3,group1_even,True,3.0,True,1,False,False,False
1497,3,Organic,United States,False,1,1,519,3,1,1,0,0,103,15,0,0,0,0,0,10,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0.0,2,2,0,0,5,0,0,0,3,group2_odd,,,False,0,False,False,False
1498,3,Organic,Brazil,False,1,15,2210,3,1,1,0,0,288,1,3,2,2,3,0,10,188,0,0,30,11,10,2,3,29,8,8,0,0,0,0,130,130,4,4,4,4,4,1,1,3,10,3,0,0,0,0,0,0,0,0,0,0,9,5,3,0,0,0,1,0,0,3,2,0.0,5,5,0,0,40,0,0,0,3,group1_even,True,3.0,True,1,True,True,True
1499,3,Organic,Serbia,False,1,6,3472,3,1,1,30,1,390,1,4,1,2,24,0,810,290,0,0,30,34,22,2,24,29,30,21,0,0,0,0,130,130,8,8,7,8,7,1,1,4,15,3,1,0,0,1,0,0,0,0,0,0,14,10,2,1,0,0,1,0,0,3,1,0.0,2,2,0,0,40,0,0,0,3,group2_odd,True,3.0,True,1,True,True,False
1500,3,Paid,Germany,False,1,8,2590,3,1,1,10,1,341,1,2,1,1,2,5,10,241,0,0,17,16,17,1,2,16,14,16,0,0,0,5,90,90,5,5,5,5,5,1,1,4,11,4,0,0,0,0,0,0,0,0,0,0,10,7,2,0,0,0,1,0,0,3,0,0.0,2,2,0,0,15,0,0,0,3,group1_even,True,3.0,True,1,True,True,True
1501,3,Paid,Canada,False,1,5,1203,3,1,1,10,0,152,0,4,0,0,20,0,10,52,0,0,12,12,14,0,20,12,8,14,0,0,0,0,5,5,0,0,0,0,0,1,1,0,8,4,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,2,0,0.0,4,4,0,0,5,0,0,0,3,group2_odd,True,6.0,True,1,True,False,False
1502,3,Organic,Japan,False,1,3,1439,3,1,1,0,0,198,1,3,0,1,0,0,10,98,0,0,1,17,4,1,0,0,14,4,0,0,0,0,20,20,2,2,2,2,2,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,3,0,0.0,2,2,0,0,10,0,0,0,3,group1_even,False,3.0,True,0,True,False,False
1503,3,Paid,United States,False,1,1,1262,3,1,1,0,0,290,3,3,1,0,1,0,10,190,0,0,3,3,5,0,1,0,0,4,0,0,0,0,130,130,3,3,3,3,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,6,3,2,0,0,0,1,0,0,2,0,0.0,2,2,0,0,40,0,0,0,3,group2_odd,,,False,0,False,False,False
1504,3,Organic,Japan,False,1,1,612,3,1,1,0,0,161,0,0,0,0,0,0,10,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0.0,1,1,0,0,5,0,0,0,3,group1_even,True,3.0,True,1,False,False,False
1505,3,Organic,United States,False,1,4,4272,3,1,1,25,1,333,0,2,3,1,2,5,10,233,0,0,14,10,17,1,2,14,8,14,0,0,0,5,90,90,6,6,6,6,6,1,1,4,8,2,1,0,0,0,0,0,0,0,0,0,9,6,2,0,0,0,1,0,0,3,0,0.0,6,6,0,0,15,0,0,0,3,group2_odd,False,3.0,True,0,False,False,False
1506,3,Paid,Germany,False,1,1,243,3,1,1,10,0,100,0,0,1,0,0,0,10,0,0,0,0,0,15,0,0,0,0,14,0,0,0,0,5,5,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0.0,1,1,0,0,5,0,0,0,3,group1_even,False,3.0,True,0,False,False,False
1507,3,Paid,Italy,False,1,2,2113,3,1,1,0,0,262,0,4,2,0,2,0,10,162,0,0,8,25,10,0,2,8,21,8,0,0,0,0,90,90,3,3,3,3,3,1,1,3,8,2,0,0,0,0,0,0,0,0,0,0,8,5,2,0,0,0,1,0,0,1,0,0.0,3,3,0,0,15,0,0,0,3,group2_odd,,,False,0,False,False,False
1508,3,Paid,Japan,False,1,11,11935,3,1,1,175,1,437,0,19,3,3,2,5,2410,387,0,50,46,49,37,3,2,46,30,34,0,0,0,5,130,130,21,21,18,21,18,1,1,4,21,3,2,0,0,2,0,0,0,0,0,0,19,14,3,1,0,0,1,0,0,1,3,0.0,16,16,0,0,40,0,0,0,3,group1_even,True,3.0,True,1,True,True,True
1509,3,Paid,Germany,False,1,3,1138,3,1,1,0,0,192,3,3,3,0,0,0,10,92,0,0,3,3,17,0,0,0,0,14,0,0,0,0,20,20,2,2,2,2,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,2,0,0.0,2,2,0,0,10,0,0,0,3,group2_odd,True,4.0,True,1,True,False,False
1510,3,Organic,Germany,False,1,2,1165,3,1,1,0,0,195,4,3,2,0,0,0,10,95,0,0,18,3,2,0,0,14,0,0,0,0,0,0,20,20,2,2,2,2,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,1,0,0.0,5,5,0,0,10,0,0,0,3,group1_even,True,3.0,True,1,False,False,False
1511,3,Organic,Brazil,False,1,6,4374,3,1,1,60,1,409,5,3,3,0,1,0,10,309,0,0,49,33,33,0,1,44,30,30,0,0,0,0,130,130,10,10,9,10,9,1,1,4,18,4,1,0,0,1,0,0,0,0,0,0,16,11,2,2,0,0,1,0,0,3,0,0.0,4,4,0,0,40,0,0,0,3,group2_odd,True,3.0,True,1,True,False,False
1512,3,Organic,France,False,1,1,792,3,1,1,0,0,149,2,1,0,0,21,0,10,49,0,0,2,1,0,0,21,0,0,0,0,0,0,0,5,5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,1,0,0.0,2,2,0,0,5,0,0,0,3,group1_even,False,3.0,True,0,False,False,False
1513,3,Paid,United States,False,1,6,4150,3,1,1,30,1,417,2,6,0,2,3,0,10,367,0,50,40,36,21,2,3,38,30,21,0,0,0,0,90,90,8,8,7,8,7,1,1,4,17,3,2,0,0,1,0,0,0,0,0,0,15,11,2,1,0,0,1,0,0,3,1,0.0,5,5,0,0,15,0,0,0,3,group2_odd,True,3.0,True,1,True,True,False
1514,3,Organic,Italy,False,1,1,443,3,1,1,10,0,100,0,1,0,0,0,0,10,0,0,0,0,15,0,0,0,0,14,0,0,0,0,0,5,5,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0.0,1,1,0,0,5,0,0,0,3,group1_even,False,3.0,True,0,False,False,False
1515,3,Organic,Germany,False,1,2,1298,3,1,1,0,0,212,2,0,0,1,1,0,10,112,0,0,10,8,21,1,1,8,8,21,0,0,0,0,20,20,2,2,2,2,2,1,1,2,8,2,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,1,0,0,0,1,0.0,4,4,0,0,10,0,0,0,3,group2_odd,True,5.0,True,1,True,False,False
1516,3,Organic,Canada,False,1,3,3721,3,1,1,85,1,458,4,1,0,4,3,0,10,358,0,0,33,31,21,4,3,29,30,21,0,0,0,0,130,130,10,10,10,10,10,1,1,4,15,3,1,0,0,1,0,0,0,0,0,0,16,11,2,2,0,0,1,0,0,3,0,0.0,0,0,0,0,40,0,0,0,3,group1_even,True,3.0,True,1,False,False,False
1517,4,Organic,Brazil,False,1,1,85,4,1,1,10,0,100,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,5,0,0,0,4,group2_odd,,,False,0,False,False,False
1518,4,Organic,Brazil,False,1,4,2701,4,1,1,25,1,328,1,1,1,2,3,5,10,228,0,0,13,9,9,2,3,12,8,8,0,0,0,5,90,90,6,6,6,6,6,1,1,4,7,2,0,0,0,0,0,0,0,0,0,0,9,5,2,1,0,0,1,0,0,2,1,0.0,1,1,0,0,15,0,0,0,4,group1_even,True,4.0,True,1,False,False,False
1519,4,Paid,United Kingdom,False,1,2,1669,4,1,1,0,0,273,1,3,2,1,3,0,10,173,0,0,9,7,27,1,3,8,4,25,0,0,0,0,90,90,4,4,4,4,4,1,1,3,8,2,0,0,0,0,0,0,0,0,0,0,8,5,2,0,0,0,1,0,0,3,0,0.0,0,0,0,0,15,0,0,0,4,group2_odd,,,False,0,False,False,False
1520,4,Paid,Germany,False,1,5,3190,4,1,1,25,1,327,2,5,0,0,2,0,10,227,0,0,24,13,12,0,2,22,8,12,0,0,0,0,90,90,6,6,6,6,6,1,1,4,10,2,0,0,0,0,0,0,0,0,0,0,9,5,1,2,0,0,1,0,0,3,0,0.0,3,3,0,0,15,0,0,0,4,group1_even,True,4.0,True,1,True,False,False
1521,4,Organic,United States,False,1,1,953,4,1,1,0,0,194,0,1,3,0,1,0,10,94,0,0,4,1,17,0,1,4,0,14,0,0,0,0,90,90,3,3,3,3,3,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,1,0,0,3,0,0.0,0,0,0,0,15,0,0,0,4,group2_odd,,,False,0,False,False,False
1522,4,Organic,United States,False,1,1,682,4,1,1,0,0,150,17,0,0,1,1,0,10,50,0,0,17,0,0,1,1,0,0,0,0,0,0,0,15,15,3,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,2,0,0.0,1,1,0,0,10,0,0,0,4,group1_even,False,4.0,True,0,False,False,False
1523,4,Paid,Germany,False,1,2,1296,4,1,1,0,0,308,2,2,0,3,23,0,10,208,0,0,2,10,8,3,23,0,8,8,0,0,0,0,90,90,4,4,4,4,4,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,7,4,2,0,0,0,1,0,0,3,0,0.0,1,1,0,0,15,0,0,0,4,group2_odd,,,False,0,False,False,False
1524,4,Paid,United States,False,1,7,5373,4,1,1,85,1,412,3,5,3,2,2,0,110,312,0,0,37,13,54,2,2,34,8,51,0,0,0,0,130,130,11,10,10,10,10,1,1,4,17,3,1,0,0,1,0,0,0,0,0,0,15,10,2,2,0,0,1,0,0,2,8,0.0,9,9,0,0,40,0,0,0,4,group1_even,False,4.0,True,0,True,True,True
1525,4,Paid,Canada,False,1,4,2737,4,1,1,0,0,208,3,2,2,1,0,0,10,108,0,0,7,2,23,1,0,4,0,21,0,0,0,0,20,20,2,2,2,2,2,1,1,2,5,1,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,0,0,2,0,0.0,2,2,0,0,10,0,0,0,4,group2_odd,,,False,0,True,False,False
1526,4,Organic,United Kingdom,False,1,2,3015,4,1,1,40,1,403,3,3,2,1,1,0,10,303,0,0,17,17,16,1,1,14,14,14,0,0,0,0,130,130,7,7,7,7,7,1,1,4,9,0,0,0,0,1,0,0,0,0,0,0,10,6,2,1,0,0,1,0,0,2,0,0.0,3,3,0,0,40,0,0,0,4,group1_even,False,4.0,True,0,False,False,False
1527,4,Organic,Brazil,False,1,2,621,4,1,1,0,0,176,2,3,0,0,0,0,10,76,0,0,23,7,8,0,0,21,4,8,0,0,0,0,5,5,1,1,1,1,1,1,1,1,7,2,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,0,0,2,0,0.0,2,2,0,0,5,0,0,0,4,group2_odd,,,False,0,False,False,False
1528,4,Paid,United States,False,1,8,5422,4,1,1,30,1,394,0,14,2,0,3,0,10,294,0,0,33,44,27,0,3,33,30,25,0,0,0,0,130,130,8,8,7,8,7,1,1,4,17,3,1,0,0,1,0,0,0,0,0,0,14,10,2,1,0,0,1,0,0,2,1,0.0,10,10,0,0,40,0,0,0,4,group1_even,True,4.0,True,1,True,False,False
1529,4,Organic,Brazil,False,1,3,4236,4,1,1,20,1,354,0,4,6,1,4,0,10,254,0,0,34,18,20,1,4,34,14,14,0,0,0,0,90,90,9,9,7,9,7,1,1,4,12,1,0,0,0,1,0,0,0,0,0,0,11,7,2,1,0,0,1,0,0,0,0,0.0,4,4,0,0,15,0,0,0,4,group2_odd,True,4.0,True,1,True,False,False
1530,4,Paid,Germany,False,1,1,1586,4,1,1,0,0,196,3,3,1,0,2,0,10,96,0,0,17,3,1,0,2,14,0,0,0,0,0,0,90,90,4,4,4,4,4,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,1,0,0,2,0,0.0,2,2,0,0,15,0,0,0,4,group1_even,False,4.0,True,0,False,False,False
1531,4,Organic,Brazil,False,1,10,4812,4,1,1,70,1,416,1,3,4,0,2,0,10,316,0,0,34,33,48,0,2,33,30,44,0,0,0,0,90,90,9,9,9,9,9,1,1,4,20,4,1,0,0,1,0,0,0,0,0,0,16,11,2,2,0,0,1,0,0,3,4,0.0,6,6,0,0,15,0,0,0,4,group2_odd,False,4.0,True,0,True,True,False
1532,4,Organic,Brazil,False,1,6,2247,4,1,1,10,1,385,0,1,3,1,4,0,410,285,0,0,21,15,15,1,4,21,14,12,0,0,0,0,130,130,5,5,5,5,5,1,1,4,10,3,1,0,0,0,0,0,0,0,0,0,10,7,2,0,0,0,1,0,0,2,1,0.0,3,3,0,0,40,0,0,0,4,group1_even,False,4.0,True,0,False,False,False
1533,4,Organic,Brazil,False,1,11,18446,4,1,1,306,2,552,2,31,0,1,3,5,210,452,0,0,52,61,34,1,3,50,30,34,0,0,0,5,90,90,35,33,28,33,28,1,1,4,21,3,1,1,0,2,0,0,0,0,0,0,21,17,2,1,0,0,1,0,0,1,4,0.0,20,20,0,0,15,0,0,0,4,group2_odd,False,4.0,True,0,True,True,True
1534,4,Paid,Japan,False,1,3,3506,4,1,1,45,1,371,2,10,0,1,2,0,10,271,0,0,24,40,21,1,2,22,30,21,0,0,0,0,90,90,9,9,8,9,8,1,1,4,14,2,0,0,0,1,0,0,0,0,0,0,12,8,2,1,0,0,1,0,0,2,0,0.0,4,4,0,0,15,0,0,0,4,group1_even,True,4.0,True,1,True,False,False
1535,4,Organic,Brazil,True,1,19,33765,4,1,1,625,3,548,6,1,10,5,4,0,24010,648,0,200,81,68,85,5,4,75,67,75,0,0,0,0,630,930,55,52,48,52,48,2,2,14,32,4,3,1,0,2,0,0,0,0,0,0,30,23,4,2,0,0,1,0,0,2,18,0.0,35,35,19,19,40,4,12,7,4,group2_odd,True,4.0,True,1,True,True,True
1536,4,Paid,United States,False,1,8,12846,4,1,1,200,2,470,5,4,2,1,21,0,410,370,0,0,43,25,46,1,21,38,21,44,0,0,0,0,130,130,21,21,19,21,19,1,1,4,19,2,1,0,0,2,0,0,0,0,0,0,17,13,2,1,0,0,1,0,0,1,9,0.0,20,20,0,0,40,0,0,0,4,group1_even,False,4.0,True,0,False,False,False
1537,4,Organic,Brazil,False,1,3,2062,4,1,1,0,0,355,1,0,1,1,3,0,10,255,0,0,9,4,9,1,3,8,4,8,0,0,0,0,90,90,4,4,4,4,4,1,1,4,5,1,0,0,0,0,0,0,0,0,0,0,7,4,2,0,0,0,1,0,0,1,1,0.0,3,3,0,0,15,0,0,0,4,group2_odd,,,False,0,False,False,False
1538,4,Organic,Brazil,False,1,5,8382,4,1,1,110,1,444,0,4,0,3,1,5,1210,344,0,0,38,34,35,3,1,38,30,35,0,0,0,5,90,90,16,15,13,15,13,1,1,4,19,4,2,0,0,1,0,0,0,0,0,0,16,12,2,1,0,0,1,0,0,3,2,0.0,7,7,0,0,15,0,0,0,4,group1_even,True,4.0,True,1,True,False,False
1539,4,Organic,United States,False,1,9,9548,4,1,1,125,1,417,4,5,0,3,3,0,210,317,0,0,46,26,30,3,3,42,21,30,0,0,0,0,90,90,19,16,14,16,14,1,1,4,17,3,1,0,0,1,0,0,0,0,0,0,14,10,2,1,0,0,1,0,0,3,4,0.0,11,11,0,0,15,0,0,0,4,group2_odd,True,4.0,True,1,True,True,False
1540,4,Paid,United Kingdom,False,1,2,1403,4,1,1,0,0,263,1,2,0,0,2,0,10,163,0,0,5,6,4,0,2,4,4,4,0,0,0,0,20,20,2,2,2,2,2,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,0,0,2,0,0.0,1,1,0,0,10,0,0,0,4,group1_even,True,4.0,True,1,False,False,False
1541,4,Organic,Germany,False,1,1,986,4,1,1,0,0,252,1,3,2,0,2,0,10,152,0,0,1,3,2,0,2,0,0,0,0,0,0,0,20,20,2,2,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,2,0,0.0,2,2,0,0,10,0,0,0,4,group2_odd,,,False,0,False,False,False
1542,4,Paid,Canada,False,1,1,672,4,1,1,0,0,148,1,2,2,0,0,0,10,48,0,0,1,16,2,0,0,0,14,0,0,0,0,0,5,5,2,2,2,2,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,3,0,0.0,0,0,0,0,5,0,0,0,4,group1_even,False,4.0,True,0,False,False,False
1543,4,Paid,Germany,False,1,2,2144,4,1,1,10,1,352,0,2,0,1,2,0,10,252,0,0,8,6,8,1,2,8,4,8,0,0,0,0,90,90,5,5,5,5,5,1,1,4,5,1,0,0,0,0,0,0,0,0,0,0,7,4,2,0,0,0,1,0,0,1,1,0.0,3,3,0,0,15,0,0,0,4,group2_odd,True,4.0,True,1,False,False,False
1544,4,Organic,Brazil,False,1,1,1168,4,1,1,0,0,201,3,3,2,0,1,0,10,101,0,0,17,3,2,0,1,14,0,0,0,0,0,0,20,20,2,2,2,2,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,2,0,0.0,1,1,0,0,10,0,0,0,4,group1_even,True,4.0,True,1,False,False,False
1545,4,Paid,United States,False,1,1,1281,4,1,1,0,0,248,0,1,3,1,3,5,10,148,0,0,4,1,3,1,3,4,0,0,0,0,0,5,90,90,4,4,4,4,4,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,6,3,2,0,0,0,1,0,0,2,0,0.0,1,1,0,0,15,0,0,0,4,group2_odd,,,False,0,False,False,False
1546,4,Paid,Italy,False,1,11,8087,4,1,1,165,1,462,1,2,2,6,3,5,10,412,0,50,60,69,23,6,3,59,67,21,0,0,0,5,90,90,18,17,16,17,16,1,1,4,22,4,1,1,0,2,0,0,0,0,0,0,22,17,3,1,0,0,1,0,0,3,3,0.0,9,9,0,0,15,0,0,0,4,group1_even,True,4.0,True,1,True,True,True
1547,4,Organic,France,False,1,2,1782,4,1,1,0,0,200,0,2,1,0,1,0,10,100,0,0,4,6,22,0,1,4,4,21,0,0,0,0,20,20,2,2,2,2,2,1,1,2,6,1,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,0,0,3,1,0.0,1,1,0,0,10,0,0,0,4,group2_odd,,,False,0,False,False,False
1548,4,Paid,Germany,False,1,3,3284,4,1,1,10,1,295,2,2,5,1,3,0,10,195,0,0,6,2,19,1,3,4,0,14,0,0,0,0,90,90,5,5,5,5,5,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,7,3,2,1,0,0,1,0,0,1,0,0.0,9,9,0,0,15,0,0,0,4,group1_even,False,4.0,True,0,False,False,False
1549,4,Organic,Brazil,False,1,2,746,4,1,1,10,0,168,0,3,3,0,0,0,10,68,0,0,4,3,3,0,0,4,0,0,0,0,0,0,5,5,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0.0,3,3,0,0,5,0,0,0,4,group2_odd,,,False,0,False,False,False
1550,4,Paid,United States,False,1,9,11348,4,1,1,170,1,536,0,27,21,5,4,0,4410,436,0,0,43,57,81,5,4,43,30,60,0,0,0,0,130,130,19,19,17,19,17,1,1,4,24,4,2,1,0,2,0,0,0,0,0,0,23,18,3,1,0,0,1,0,0,3,4,0.0,14,14,0,0,40,0,0,0,4,group1_even,True,4.0,True,1,True,False,False
1551,4,Organic,Brazil,False,1,15,7901,4,1,1,160,1,525,2,19,18,2,3,0,10,425,0,0,27,49,48,2,3,25,30,30,0,0,0,0,130,130,15,15,15,15,15,1,1,4,15,3,1,0,0,2,0,0,0,0,0,0,19,14,2,2,0,0,1,0,0,2,6,0.0,14,14,0,0,40,0,0,0,4,group2_odd,True,4.0,True,1,True,True,True
1552,4,Paid,Germany,False,1,3,4134,4,1,1,25,1,326,1,2,2,2,1,0,10,226,0,0,9,10,27,2,1,8,8,25,0,0,0,0,90,90,6,6,6,6,6,1,1,4,9,2,0,0,0,0,0,0,0,0,0,0,8,5,2,0,0,0,1,0,0,2,0,0.0,6,6,0,0,15,0,0,0,4,group1_even,True,4.0,True,1,False,False,False
1553,4,Organic,Serbia,False,1,3,4475,4,1,1,75,1,399,1,4,1,1,4,5,810,299,0,0,35,34,19,1,4,34,30,18,0,0,0,5,130,130,11,11,10,11,10,1,1,4,15,3,1,0,0,1,0,0,0,0,0,0,14,10,2,1,0,0,1,0,0,1,2,0.0,4,4,0,0,40,0,0,0,4,group2_odd,True,4.0,True,1,False,False,False
1554,4,Organic,Germany,False,1,4,5901,4,1,1,120,1,407,3,8,3,1,2,0,610,307,0,0,32,29,33,1,2,29,21,30,0,0,0,0,90,90,15,14,13,14,13,1,1,4,15,2,1,0,0,1,0,0,0,0,0,0,13,9,2,1,0,0,1,0,0,1,2,0.0,4,4,0,0,15,0,0,0,4,group1_even,False,4.0,True,0,False,False,False
1555,4,Organic,Brazil,False,1,10,9470,4,1,1,125,1,443,2,7,5,2,23,0,210,343,0,0,24,37,49,2,23,22,30,44,0,0,0,0,130,130,17,16,14,16,14,1,1,4,18,3,1,1,0,1,0,0,0,0,0,0,18,13,2,2,0,0,1,0,0,2,3,0.0,11,11,0,0,40,0,0,0,4,group2_odd,True,4.0,True,1,True,True,False
1556,4,Paid,United States,False,1,1,186,4,1,1,10,0,100,0,1,0,0,0,0,10,0,0,0,0,15,0,0,0,0,14,0,0,0,0,0,5,5,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,5,0,0,0,4,group1_even,False,4.0,True,0,False,False,False
1557,4,Paid,Germany,False,1,1,396,4,1,1,10,0,100,0,0,0,0,20,0,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0.0,2,2,0,0,5,0,0,0,4,group2_odd,,,False,0,False,False,False
1558,4,Paid,France,False,1,13,19606,4,1,1,335,2,556,4,8,4,3,3,0,2610,506,0,50,54,38,55,3,3,50,30,51,0,0,0,0,90,90,34,31,28,31,28,2,2,14,25,3,1,1,0,2,0,0,0,0,0,0,21,17,2,1,0,0,1,0,0,3,11,0.0,25,25,0,0,15,0,0,0,4,group1_even,True,4.0,True,1,True,True,True
